1357847238335046, 75.829339527800855, 107.724666286782551, -3.272894625813646, -0.029788434570233, -0.010193528558576, -0.147575680110183
1357847238345006, 75.829027068387830, 107.724718199941663, -3.272895419250763, -0.029825770892455, -0.010212083681716, -0.147574327150025
1357847238357473, 75.828635963033605, 107.724783177189579, -3.272896413872837, -0.029817533775599, -0.010668138900146, -0.147634391137020
1357847238365112, 75.828396321677772, 107.724823005697061, -3.272897024383731, -0.029848000625829, -0.010715645326823, -0.147632819167635
1357847238374897, 75.828089359994081, 107.724874021391017, -3.272897807300196, -0.029885655687077, -0.010778147477379, -0.147733563037365
1357847238385230, 75.827765213700914, 107.724927924621596, -3.272898635684413, -0.029841799631970, -0.011172684047990, -0.147863551307887
1357847238386709, 75.827718818524758, 107.724935646029564, -3.272898754446849, -0.029848229088439, -0.011220467314893, -0.147862627421254
1357847238396724, 75.827404656034062, 107.724987930190494, -3.272899559248634, -0.029836251781931, -0.011715308833792, -0.148013943407861
1357847238405024, 75.827144299003265, 107.725031300277777, -3.272900227694122, -0.029860951683765, -0.011812360179037, -0.148179090954477
1357847238414995, 75.826831534611841, 107.725083451236841, -3.272901032502967, -0.029805611018230, -0.012091139734114, -0.148334441536379
1357847238425005, 75.826517555858672, 107.725135853502891, -3.272901842311042, -0.029838274641523, -0.012204533448679, -0.148331561463181
1357847238435593, 75.826296151094368, 107.725172804328736, -3.272902413988588, -0.029831422199162, -0.012234049613941, -0.148590483465033
1357847238445656, 75.826085733301937, 107.725207975509889, -3.272902958672774, -0.029869185331093, -0.012353276260803, -0.148669253585178
1357847238455213, 75.825885899035683, 107.725241393217559, -3.272903476663680, -0.029807033744947, -0.012281087927332, -0.148669581304677
1357847238465779, 75.825664967598385, 107.725278338084550, -3.272904049837713, -0.029847273354488, -0.012394886655421, -0.148727726103393
1357847238475145, 75.825469130149045, 107.725311097830101, -3.272904558538987, -0.029878447729080, -0.012486440461982, -0.148725442727728
1357847238485591, 75.825250711270670, 107.725347634167647, -3.272905126380750, -0.029845919997856, -0.012421281285197, -0.148655752988845
1357847238494988, 75.825054224920947, 107.725380487206095, -3.272905637415346, -0.029795825855703, -0.012268879727116, -0.148657382284092
1357847238505164, 75.824841450785414, 107.725416062799653, -3.272906191277553, -0.029836129205763, -0.012351850783751, -0.148588131963636
1357847238514989, 75.824636014520664, 107.725450396917978, -3.272906726274037, -0.029861168591187, -0.012283826182567, -0.148416315374536
1357847238525447, 75.824417337748898, 107.725486905358167, -3.272907295635469, -0.029901470600923, -0.012370484869227, -0.148414015518591
1357847238534882, 75.824403245928693, 107.725489257976420, -3.272907332343328, -0.029812588879933, -0.012207146022887, -0.148247446307890
1357847238545190, 75.824387849845991, 107.725491825728596, -3.272907372408790, -0.029844550063346, -0.012269741011700, -0.148194514592754
1357847238546211, 75.824386324863696, 107.725492079985031, -3.272907376376127, -0.029847671143526, -0.012276063860605, -0.148194360202309
1357847238556733, 75.824370609034602, 107.725494700242550, -3.272907417263284, -0.029813701227067, -0.012139753460712, -0.148174217915244
1357847238566325, 75.824356282225366, 107.725497088589123, -3.272907454533806, -0.029842973776298, -0.012199006438458, -0.148172769829497
1357847238575561, 75.824342487147277, 107.725499388283936, -3.272907490423026, -0.029871160026300, -0.012256060245776, -0.148171375485643
1357847238586424, 75.824326261951711, 107.725502093077779, -3.272907532636920, -0.029904311677907, -0.012323164524531, -0.148169735512679
1357847238596717, 75.824310888122355, 107.725504655933861, -3.272907572638240, -0.029828950702511, -0.011868370868640, -0.148268676689374
1357847238606590, 75.824296141814457, 107.725507115530476, -3.272907611031145, -0.029858937916055, -0.011928657861986, -0.148267197532734
1357847238612074, 75.824287950915732, 107.725508481718265, -3.272907632357587, -0.029880942127466, -0.011935763577541, -0.148278530434111
1357847238615033, 75.824283531363164, 107.725509218920678, -3.272907643865788, -0.029803419415380, -0.011732513067627, -0.148281640464708
1357847238625082, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029837013289748, -0.011771941562100, -0.148280487097919
1357847238637231, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029765581963137, -0.011662748036916, -0.148250951372419
1357847238644912, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029788838825390, -0.011688617933050, -0.148223345523145
1357847238646801, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029794503427913, -0.011695132038803, -0.148223148220091
1357847238664036, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029742500937241, -0.011638051884488, -0.148201991461488
1357847238667025, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029751428324014, -0.011648319144242, -0.148201679906771
1357847238675337, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029773308472511, -0.011683401641852, -0.148200708656897
1357847238685889, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029710357687675, -0.011757273072282, -0.148212994185486
1357847238687141, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029713768257192, -0.011762288000507, -0.148212852216505
1357847238694836, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029736583322410, -0.011810195824997, -0.148211705326817
1357847238705333, 75.824268522212250, 107.725511722514028, -3.272907682950081, -0.029738228681854, -0.011907891345245, -0.148218000754558
