1357847238332442,0.00174902542395858,1.39362367798697e-07,-1.26943869400673e-06,-0.000342610631722227,0.00309321722158368,0.00101885843566806
1357847238532418,-0.00399203971929389,2.86218900573555e-06,-9.46147170433831e-06,-2.59385014400131e-05,-0.00107234604330447,-0.000585724237286663
1357847238732390,-8.67194533210631e-05,5.55970941441659e-09,-1.12689524293375e-07,-2.52713587813995e-05,-0.000244905019848812,-3.21311954778084e-05
1357847238932369,0.000875934781149199,-2.80113620084393e-07,9.19428424919063e-07,-1.4401450155703e-06,-0.00167210498314505,-0.000650562173369942
1357847239132345,0.00285764483900219,1.70522247713997e-06,-1.77814034350322e-06,0.000173412619035741,0.000715444660078,0.000970892919377501
1357847239332328,0.00331006656236816,-6.13792886980443e-07,3.18067165947043e-07,0.000235474433165471,0.00207833033447452,-0.000313604300563789
1357847239532304,-0.00089707248885415,-9.70072044270776e-08,-1.94857086598224e-06,3.62814514976655e-05,0.00302481637345433,0.000186145266620144
1357847239732282,-0.00490098001366219,-7.44928720040097e-07,-2.54860346253598e-05,-0.000207064580136161,-0.00245882545078034,-0.000110321205024323
1357847239932250,-0.00561801991817,4.70661683601804e-06,-1.53580191682022e-05,8.88460800812894e-05,-0.00468080760690863,-0.00126911473467223
1357847240132236,0.00225628237014697,7.52299778238073e-08,-4.38523568493133e-06,-0.000136307580175172,0.000724938368400593,0.000243892442262142
1357847240332241,0.00894936039652202,7.48186205764618e-06,-1.09008410972128e-05,0.000135438423266994,0.00604573920372462,0.00123276058967942
1357847240532194,0.000626255576248605,-1.16117615565465e-07,3.01799232517563e-06,0.000222595565290991,-0.000777303627086966,0.000484392094791267
1357847240732173,-0.00474636163919836,2.6295283856867e-06,-1.91902409026442e-05,-0.000184276895099791,-0.00355438908049955,-0.000448610158394198
1357847240932149,-0.00401803034694025,1.49981151073477e-06,-1.94866962638168e-06,-6.09741631650292e-05,-0.00147991803000584,-0.000490443187020236
1357847241132130,0.00061691998885695,-5.19978407008595e-08,-6.15367881528262e-07,1.78078400083218e-05,-0.00076731328068045,-0.000268511717695845
1357847241332105,0.00147862986022988,3.88870505681113e-07,-2.60899371698294e-06,2.26177604269456e-05,-0.00168234471072859,0.000538502322099285
1357847241532079,0.00516191749673355,6.43580839833086e-07,-1.77387460834396e-05,9.11135914582045e-05,0.00294172718196012,0.000283651597017135
1357847241732075,-0.000238497323397752,1.31911720139706e-07,1.19281631479855e-07,6.37626458196513e-05,-0.00201114059460649,-0.000141153254152247
1357847241932017,-0.00316020193186267,-7.58317838980797e-07,7.89878716938273e-06,-0.000154857848399202,-0.00349086858532003,3.3567209502413e-05
1357847242131991,-0.000507555614688081,7.38568336507413e-08,3.04284988693753e-06,0.000127062493578411,0.000216888001614966,-0.000381009899987152
1357847242331977,0.00156837082030034,2.95177480946354e-07,-9.06431725188658e-06,-0.000151613711149198,-0.000136633606977785,0.000405401127363183
1357847242531979,0.00430859358433611,4.8168126888339e-07,-2.54710481431431e-05,0.000129808207265182,0.00291524916266318,0.000600546788909537
1357847242731928,0.000271802740470042,5.53784667973097e-08,-8.11880738892386e-07,-0.000218086227140084,0.000657008301393578,-0.000187513804951385
1357847242931916,-0.00234291346134382,1.36168176740312e-06,5.48883838981981e-06,-0.000144703090858264,-0.000698279199725077,-0.000398023225083039
1357847243131879,-0.00293612683504345,-4.26874754806352e-07,8.91516726464928e-06,-0.000228259841375705,-0.00170419230680756,-0.000605445442839271
