1357847237266709,-0.0134112602099776,-0.000737583555746824,-0.0496504865586758
1357847237295760,-0.013446394354105,-0.000592280703131109,-0.049660250544548
1357847237326779,-0.0135044883936644,-0.00038716197013855,-0.0496322698891163
1357847237344961,-0.0134620945900679,-0.000420022755861282,-0.0495275221765041
1357847237365826,-0.0134455105289817,-0.000403719372116029,-0.0495133958756924
1357847237385314,-0.01346171554178,-0.000379778182832524,-0.0494411252439022
1357847237405152,-0.0135050062090158,-0.000384355313144624,-0.0493911020457745
1357847237425141,-0.0135438162833452,-0.00042552369995974,-0.0493117198348045
1357847237449323,-0.0135648213326931,-0.000418313749833032,-0.0493380464613438
1357847237466246,-0.0135567653924227,-0.000534249818883836,-0.0492575988173485
1357847237485613,-0.013558185659349,-0.000560955493710935,-0.0492863617837429
1357847237505449,-0.0135742221027613,-0.000586105277761817,-0.04932776466012
1357847237525164,-0.0135120647028089,-0.000704958045389503,-0.0493300929665565
1357847237545153,-0.0134978536516428,-0.000798689899966121,-0.0493217185139656
1357847237565372,-0.0135200498625636,-0.000903112348169088,-0.0493879467248917
1357847237586093,-0.0135967284440994,-0.000935165851842612,-0.0494693741202354
1357847237605007,-0.0135539127513766,-0.00104949017986655,-0.049409456551075
1357847237625541,-0.0136048356071115,-0.00113364565186203,-0.049543984234333
1357847237646762,-0.0136486189439893,-0.00118817307520658,-0.0495881214737892
1357847237666191,-0.013618559576571,-0.00136036635376513,-0.0495552681386471
1357847237684979,-0.0135832475498319,-0.00148360943421721,-0.049538467079401
1357847237715120,-0.0135508216917515,-0.00186702993232757,-0.0495100170373917
1357847237735351,-0.0135102076455951,-0.00202526920475066,-0.049426231533289
1357847237755271,-0.0135389817878604,-0.00216816086322069,-0.0491529703140259
1357847237775076,-0.0135297868400812,-0.0022168371360749,-0.0490080304443836
1357847237795085,-0.0135308662429452,-0.00205422122962773,-0.0489088147878647
1357847237815055,-0.0136341974139214,-0.00193977460730821,-0.0488545224070549
1357847237835224,-0.0137015823274851,-0.00176922080572695,-0.0488962344825268
1357847237855299,-0.0136550860479474,-0.00153622962534428,-0.0489437915384769
1357847237875079,-0.0136376032605767,-0.00112299947068095,-0.0489038787782192
1357847237894852,-0.0136122582480311,-0.000674914277624339,-0.0488137677311897
1357847237915247,-0.0136032663285732,-0.000141653785249218,-0.0486533977091312
1357847237944882,-0.0136738670989871,0.000410073844250292,-0.0485760383307934
1357847237966428,-0.0136632286012173,0.00109079724643379,-0.0487179309129715
1357847237985303,-0.0136154862120748,0.00146143289748579,-0.0487773604691029
1357847238006308,-0.0136046735569835,0.00173954502679408,-0.0488773956894875
1357847238025984,-0.0135740423575044,0.00166080542840064,-0.0489488132297993
1357847238044855,-0.0135762272402644,0.00158934574574232,-0.0488932654261589
1357847238066712,-0.0136030446738005,0.0013611278263852,-0.0489614196121693
1357847238085182,-0.0136120412498713,0.00135660183150321,-0.0489526204764843
1357847238105262,-0.0136565174907446,0.00141866714693606,-0.0488246791064739
1357847238125164,-0.0136310830712318,0.00149312592111528,-0.0487817525863647
1357847238145058,-0.013658257201314,0.00174473645165563,-0.0487176738679409
1357847238164957,-0.0136373871937394,0.00202412530779839,-0.0486894026398659
1357847238185043,-0.0136733530089259,0.00229011802002788,-0.0487691909074783
1357847238205242,-0.0136749809607863,0.00255707977339625,-0.0488499961793423
1357847238225055,-0.0136655904352665,0.00287494994699955,-0.0488913133740425
1357847238245208,-0.0137132005766034,0.00325676728971303,-0.0489167794585228
1357847238266718,-0.0137079050764441,0.00344119872897863,-0.0488183423876762
1357847238284895,-0.0136510105803609,0.00348251382820308,-0.0487781018018723
1357847238304854,-0.0136832715943456,0.0034084131475538,-0.0485454276204109
1357847238324938,-0.0136881424114108,0.00314085534773767,-0.0483010075986385
1357847238345033,-0.0137068023905158,0.00272036646492779,-0.0482940599322319
1357847238374858,-0.0137418629601598,0.00221834727562964,-0.0485219173133373
1357847238396724,-0.0137804206460714,0.0016111321747303,-0.0488720647990704
1357847238414995,-0.0137496823444963,0.00124930450692773,-0.0491645820438862
1357847238435593,-0.0137809999287128,0.00113106425851583,-0.0493752844631672
1357847238455213,-0.0137536190450191,0.00109042297117412,-0.0493790060281754
1357847238475191,-0.0137590598315001,0.00104940391611308,-0.0494013503193855
1357847238494988,-0.0137427672743797,0.00110943883191794,-0.0492064617574215
1357847238514989,-0.0138093996793032,0.00108421070035547,-0.0490049384534359
1357847238534882,-0.0137501433491707,0.00116405193693936,-0.0488176308572292
1357847238556733,-0.0137562043964863,0.00122406403534114,-0.0488181449472904
1357847238596717,-0.0137719716876745,0.00150675734039396,-0.048977080732584
1357847238615033,-0.0137461954727769,0.00163383840117604,-0.0489326417446136
1357847238637231,-0.0137067781761289,0.00169997347984463,-0.0488778427243233
1357847238664036,-0.0136833721771836,0.00172196130733937,-0.0488530471920967
1357847238685889,-0.0136531544849277,0.00159577548038214,-0.0488585643470287
1357847238705333,-0.0136830806732178,0.00144473824184388,-0.0488181188702583
1357847238725101,-0.0137060778215528,0.00129298632964492,-0.0488162226974964
1357847238744993,-0.0137234125286341,0.00113412167411298,-0.0487897582352161
1357847238790411,-0.0138387661427259,0.00100861955434084,-0.048812810331583
1357847238806726,-0.0138233499601483,0.00059534190222621,-0.0487318225204945
1357847238824999,-0.0138037232682109,0.000378561933757737,-0.0487999953329563
1357847238845097,-0.0138188740238547,0.000179980619577691,-0.0487923137843609
1357847238865792,-0.0138421226292849,2.16456919588381e-05,-0.0488247498869896
1357847238887226,-0.0137995649129152,-7.74293584981933e-05,-0.0489595420658588
1357847238904906,-0.013768426142633,-0.000267397233983502,-0.0490518733859062
1357847238925331,-0.0137895718216896,-0.000416792143369094,-0.0491914078593254
1357847238946614,-0.0138077922165394,-0.00055195193272084,-0.0492717660963535
1357847239004257,-0.0137601755559444,-0.000699594034813344,-0.0492520108819008
1357847239014904,-0.0137250553816557,-0.0010677456157282,-0.0489512979984283
1357847239035066,-0.0137022947892547,-0.00107672915328294,-0.0488401539623737
1357847239055227,-0.0136690782383084,-0.00112195184919983,-0.0486090183258057
1357847239075263,-0.0136466845870018,-0.00109138211701065,-0.0484466329216957
1357847239095047,-0.0136479241773486,-0.00108295609243214,-0.0484514534473419
1357847239114845,-0.0136563824489713,-0.000977039453573525,-0.0484197326004505
1357847239134883,-0.013652422465384,-0.000742552569136024,-0.0484144724905491
1357847239155346,-0.0136182093992829,-0.000350523798260838,-0.0484071336686611
1357847239175246,-0.0136111909523606,0.000103510792541783,-0.0483954213559628
1357847239195198,-0.013627047650516,0.000666440289933234,-0.0483987890183926
1357847239215709,-0.0136105846613646,0.00117029715329409,-0.0485276058316231
1357847239235060,-0.0136253023520112,0.0016470798291266,-0.0485983528196812
1357847239256064,-0.013560407795012,0.00213781441561878,-0.048653356730938
1357847239274827,-0.0135071258991957,0.00249522575177252,-0.0486580282449722
1357847239294841,-0.0135555919259787,0.00257397745735943,-0.0486088469624519
1357847239314856,-0.0135068213567138,0.00247732573188841,-0.0485586486756802
1357847239334856,-0.0134944040328264,0.00224858359433711,-0.0485736951231956
1357847239354881,-0.0134404124692082,0.00210648449137807,-0.0486546009778976
1357847239395346,-0.013300727121532,0.00218232604674995,-0.0486492402851582
1357847239416715,-0.0133544569835067,0.00235202279873192,-0.0486176870763302
1357847239446212,-0.0133059434592724,0.0026268505025655,-0.0485248155891895
1357847239466722,-0.0133190201595426,0.00299659185111523,-0.048374205827713
1357847239485594,-0.0133350435644388,0.00336333992891014,-0.0483796261250973
1357847239505985,-0.0133353797718883,0.00363940373063087,-0.0484020970761776
1357847239524846,-0.0133460657671094,0.0039975312538445,-0.0484751500189304
1357847239545430,-0.0133087486028671,0.00456140330061316,-0.0484778806567192
1357847239585845,-0.0133406883105636,0.00500913290306926,-0.0485894531011581
1357847239606720,-0.0133444471284747,0.00553733203560114,-0.0486768111586571
1357847239627116,-0.0133055448532104,0.00569643219932914,-0.0485738553106785
1357847239645127,-0.0132861658930779,0.00570881366729736,-0.048441868275404
1357847239666738,-0.0132475886493921,0.00565694319084287,-0.0481537915766239
1357847239685072,-0.0132142780348659,0.00544564519077539,-0.0479712709784508
1357847239704871,-0.0132759008556604,0.0049966243095696,-0.0479750707745552
1357847239724972,-0.0133986594155431,0.00438980478793383,-0.0482399128377438
1357847239744918,-0.0134667977690697,0.0036712889559567,-0.0486071929335594
1357847239798160,-0.0135272834450006,0.00290183094330132,-0.0489184930920601
1357847239825415,-0.0135923866182566,0.000363428291166201,-0.049401082098484
1357847239847445,-0.0136394593864679,-0.00050663948059082,-0.0496331602334976
1357847239864860,-0.0135917784646153,-0.0011572097428143,-0.0498047806322575
1357847239885390,-0.0135763622820377,-0.00156590586993843,-0.0499830022454262
1357847239915944,-0.0135266287252307,-0.00154950795695186,-0.050056554377079
1357847239935615,-0.0134834973141551,-0.00138013006653637,-0.0499987341463566
1357847239956720,-0.0134783908724785,-0.00139236112590879,-0.0499217174947262
1357847239986731,-0.013454994186759,-0.00183280708733946,-0.0497726388275623
1357847240006718,-0.0134506421163678,-0.00206245528534055,-0.0496683530509472
1357847240025114,-0.0133931897580624,-0.00238975137472153,-0.0496073551476002
1357847240046827,-0.0133803496137261,-0.00271642836742103,-0.0496406182646751
1357847240065554,-0.0133987879380584,-0.00282588205300272,-0.0497067347168922
1357847240086398,-0.0134154362604022,-0.00292457221075892,-0.0496220178902149
1357847240104984,-0.0134375113993883,-0.00289207510650158,-0.0495910756289959
1357847240126213,-0.0134949032217264,-0.00266742100939155,-0.0495729334652424
