timestamp,numSV,hDOP,vDOP,hAcc,vAcc,gSpeed,CNO_mean,CNO_std,CNO_gap,low_elev_ratio,PR_RMS,Fault_SVID_count,hard_label,pos_error_2d,gnss_east,gnss_north,gt_east,gt_north,fix_quality,num_tracked,gt_quality,receiver_id,scenario,soft_fault_prob_surrogate
1621218775,28,0.62,1.06,5.16236379965612,6.5,0.0330555555555556,21.5588235294118,8.43582252090916,32,0.0588235294117647,31.4552239081382,9,1,4.38590766551704,-2.48418700513276,3.61455404911459,0,0,2,34,2,ublox.f9p,medium,0.895249619332157
1621218776,29,0.73,1.17,5.16236379965612,6.5,0.0611111111111111,21.7647058823529,8.27943353182107,33,0.0588235294117647,31.8360342524485,7,1,4.56595063401143,-2.58722967430266,3.76219986239928,0,0,2,34,2,ublox.f9p,medium,0.898767399594304
1621218777,28,0.82,1.27,5.16236379965612,6.5,0.0433333333333333,21.6764705882353,8.46282633580637,33,0.0588235294117647,46.7803459716874,11,1,4.73934069891594,-2.70744612123056,3.89138994739447,-0.000858688887900278,0.000922786308815757,2,34,2,ublox.f9p,medium,0.975350363439193
1621218778,28,0.7,1.2,5.16236379965612,6.5,0.0222222222222222,21.7352941176471,8.30227724703476,31,0.0588235294117647,32.6837821462666,8,1,4.85605223292218,-2.81048879171138,3.9652128545651,-0.0020036065311464,0.00369114523526303,2,34,2,ublox.f9p,medium,0.906224055940156
1621218779,29,0.62,0.97,5.16236379965612,6.5,0.0222222222222222,21.8529411764706,8.2723795738963,31,0.0588235294117647,31.9883138383726,8,1,5.07228485607085,-2.98222657060237,4.1128586667932,-0.00429344443950139,0.00676709971538111,2,34,2,ublox.f9p,medium,0.900144519667943
1621218780,28,0.75,1.08,5.16236379965612,6.5,0.0211111111111111,21.6764705882353,8.69942731739417,35,0.0588235294117647,37.1520349873826,8,1,5.33832940060476,-3.18831190894216,4.29741593278271,-0.00715573985854807,0.0104582449506441,2,34,2,ublox.f9p,medium,0.937917829127136
1621218781,28,0.61,1.01,5.09116882454314,6.5,0.0161111111111111,21.7941176470588,8.69266291718484,33,0.0588235294117647,28.6185993851766,7,1,5.53754240693737,-3.36004969045501,4.42660601883449,-0.012594103252227,0.0153797720483937,2,34,2,ublox.f9p,medium,0.865513591764968
1621218782,29,0.66,1.05,5.09116882454314,6.5,0.0408333333333333,21.6470588235294,8.94048454025937,35,0.0588235294117647,28.3771948082467,8,1,5.68061689728925,-3.51461369552079,4.50042892494854,-0.0240432901721392,0.018763321729986,2,34,2,ublox.f9p,medium,0.862678771132635
1621218783,28,0.86,1.23,5.09116882454314,6.5,0.336111111111111,22.2352941176471,8.44611735626033,32,0.0588235294117647,30.0618621438452,10,1,5.74050349179759,-3.7722203671346,4.37123883889676,-0.217534522637842,-0.136264781320831,2,34,2,ublox.f9p,medium,0.881445062288011
1621218784,28,0.6,0.95,5.09116882454314,6.6,1.20638888888889,21.5588235294118,8.6871244901468,32,0.0588235294117647,33.2369495413586,8,1,5.87888955850055,-4.64808305114592,3.81756704128042,-0.941123042113607,-0.745303758170508,2,34,2,ublox.f9p,medium,0.910820524778907
1621218785,29,0.58,0.91,5.09116882454314,6.6,2.27222222222222,21.2352941176471,8.81135226277739,34,0.0588235294117647,30.8020518797044,8,1,6.0755281984719,-6.33111330551468,2.61794481410958,-2.51567226654066,-2.11010473814134,2,34,2,ublox.f9p,medium,0.888964288349441
1621218786,28,0.71,1.08,5.09116882454314,6.6,3.43583333333333,21.0294117647059,9.08039945095745,35,0.0588235294117647,39.4029723595725,8,1,6.10873215530347,-8.78696357734673,0.569359164161813,-4.98755139717653,-4.21405756767464,2,34,3,ublox.f9p,medium,0.949802900127642
1621218787,28,0.6,0.92,5.09116882454314,6.6,4.0125,21.1515151515152,8.76114009462101,32,0.0606060606060606,24.8199051631486,6,1,5.95945669226176,-11.6893320839962,-2.0328982823457,-8.07282063825973,-6.76956050692963,2,33,3,ublox.f9p,medium,0.81487304819486
1621218788,28,0.55,0.81,5.16236379965612,6.6,3.82138888888889,20.375,8.32698683062603,32,0.0625,19.3135051578288,5,1,5.74339406549677,-14.557353029886,-4.63515572885321,-11.1131518271058,-9.2312468361259,2,32,3,ublox.f9p,medium,0.717349195524633
1621218789,28,0.61,0.88,5.16236379965612,6.6,4.06611111111111,20.9090909090909,8.44231764817738,31,0.0606060606060606,37.0930690187637,8,1,5.78368794512621,-17.4597215312918,-7.3666032614125,-13.9934806474925,-11.9965298679665,2,33,3,ublox.f9p,medium,0.937573594338648
1621218790,28,0.57,0.85,5.16236379965612,6.6,4.46222222222222,21.40625,7.21047345320367,31,0.0625,24.0444957896351,7,1,4.4320765491387,-18.5760171130917,-12.1650921708003,-15.8121837513932,-15.6298472395155,2,32,3,ublox.f9p,medium,0.802889020263115
1621218791,27,0.57,0.83,5.23450093132096,6.7,4.15444444444444,21.3870967741935,6.90254744933511,29,0.0645161290322581,23.5365122184109,8,1,4.64457892702638,-18.5931908908497,-16.354542102634,-15.3691002760602,-19.6977969713216,2,31,2,ublox.f9p,medium,0.794725917249093
1621218792,26,0.66,1.04,5.16236379965612,6.6,4.39305555555556,26.4333333333333,8.60506399957499,29,0.0333333333333333,18.6867225590792,7,1,4.29332073521431,-14.3340939137882,-19.2336354484779,-12.7088820436641,-23.2074609746717,2,30,2,ublox.f9p,medium,0.704469346985339
1621218793,25,0.64,1.04,5.09313263129874,6.6,4.78027777777778,26.9677419354839,8.45570368042677,27,0.032258064516129,58.9374414103632,6,1,4.13988143656507,-10.813469398674,-22.7586792238764,-9.14961652728345,-26.5494854614968,2,31,2,ublox.f9p,medium,0.992562418271674
1621218794,27,0.64,1.04,4.95176736125598,6.5,5.6475,27.3870967741935,8.04850884472745,27,0.032258064516129,59.9278412246441,6,1,3.8911166476832,-6.93219554015419,-26.9665848818864,-5.30841481905055,-30.5027020936951,2,31,2,ublox.f9p,medium,0.993259006350863
1621218795,28,0.64,1.04,4.81040538832228,6.5,6.41111111111111,26.8387096774194,8.36698581407327,26,0.032258064516129,71.6549343408018,9,1,3.74487946688731,-2.79331501264245,-31.9311753307352,-1.24338153720916,-35.3402556236068,2,31,2,ublox.f9p,medium,0.997903722051493
1621218796,28,0.63,1.03,4.74236228055175,6.4,7.095,26.6774193548387,8.59219450731959,28,0.032258064516129,69.909696854483,10,1,3.61758891053976,1.53447707414015,-37.6524505679573,2.89836128965442,-41.0030877271155,2,31,2,ublox.f9p,medium,0.997505003119352
1621218797,27,0.69,1.18,4.60108682813094,6.4,7.70027777777778,27.15625,8.64015148836729,29,0.03125,71.2906200001094,9,1,3.68639352277987,6.15422339067443,-43.66901743034,7.41993084027993,-47.1313117356825,2,32,2,ublox.f9p,medium,0.99782611253098
1621218798,28,0.67,1.19,4.53431361950185,6.3,8.24222222222222,28.59375,8.11155836028183,29,0.03125,74.1477771557776,10,1,3.84411168516076,11.3235306072633,-49.851685832536,12.5975387156815,-53.478543699571,2,32,2,ublox.f9p,medium,0.998365492201523
1621218799,28,0.67,1.19,4.45982062419555,6.2,8.81027777777778,27.8125,8.50971930093145,28,0.03125,74.2231096088004,11,1,3.89086658240855,17.0252249448377,-56.4034687656543,18.3896816191736,-60.0472443825061,2,32,2,ublox.f9p,medium,0.998377739186889
1621218800,27,0.68,1.19,4.31856457633784,6.2,9.31166666666667,26.7647058823529,8.44611735626033,30,0.0294117647058824,75.2413056377551,8,1,3.8932198406007,23.0875686231959,-63.342821956928,24.5138508987715,-66.9653734883249,2,34,2,ublox.f9p,medium,0.99853455610511
1621218801,28,0.67,1.19,4.25205832509386,6.2,9.69694444444444,25.0606060606061,7.82200179757152,29,0.0303030303030303,68.9414654048919,6,1,3.85811426740106,29.4762140881327,-70.5774667740667,30.9233911244624,-74.1538789882618,2,33,2,ublox.f9p,medium,0.997252044993825
1621218802,25,0.75,1.28,4.25205832509386,6.2,9.87916666666667,24.9090909090909,8.42378936540601,31,0.0606060606060606,68.3454080388727,9,1,3.83485083324008,36.1052924456144,-77.9597574030812,37.4545789474125,-81.5493962218578,2,33,2,ublox.f9p,medium,0.997083763316865
1621218803,25,0.85,1.37,4.25205832509386,6.3,9.83277777777778,25.34375,8.41890872937511,31,0.0625,69.4311515099671,9,1,3.78596527523674,42.5798067980303,-85.4343266650906,43.9957848056402,-88.9455286455046,2,32,2,ublox.f9p,medium,0.997383023297828
1621218804,23,0.91,1.47,4.25205832509386,6.3,9.62833333333333,27.78125,7.34730310408015,28,0.03125,76.1370189341158,10,1,3.70334680745704,48.8654095951081,-92.8904402009236,50.3569522248532,-96.28014198131,2,32,2,ublox.f9p,medium,0.99865994262593
1621218805,25,1.03,1.49,4.25205832509386,6.4,9.42333333333333,26.1470588235294,7.60036822449742,27,0.0588235294117647,76.1291419234448,12,1,3.61974821257218,55.1681861660111,-100.106629290829,56.618511729137,-103.423123355857,2,34,2,ublox.f9p,medium,0.99865888806165
1621218806,27,1.04,1.13,4.25205832509386,6.4,9.15333333333333,26.8529411764706,7.48789873402281,28,0.0588235294117647,72.9976395824919,14,1,3.48680760096148,61.3163987370921,-107.156716841626,62.7684416766829,-110.326795475936,2,34,2,ublox.f9p,medium,0.998166629149626
1621218807,27,0.82,1.07,4.18688428309166,6.4,7.88138888888889,27.030303030303,7.723684550155,31,0.0606060606060606,70.5436612896449,12,1,3.45323607641381,66.7433126226729,-113.431663876113,68.2331378772641,-116.546990521944,2,33,2,ublox.f9p,medium,0.997657908551528
1621218808,29,0.82,1.07,4.18688428309166,6.5,5.78777777777778,26.96875,7.01833715716286,25,0.03125,73.6789762310901,13,1,3.35929140293408,70.8993669305645,-118.248608511677,72.401786287097,-121.253200797985,2,32,2,ublox.f9p,medium,0.998287176183003
